# charactristic, type, id, mat1, mat2, tmat, weight, delta
e75a9eab3a55eebc684eb34bd825a4e7,32,0,d9b41b36,6250d895,302faf5f,71,0
86bc9b20844411b07e7038e28f1b2ba7,32,0,a7ca14f9,61a0d869,99bdbfff,57,0
df456e0cb8905ae33a86da3cffc45f27,32,0,9cf1139e,6078d81f,7f0b7fff,69,0
f3bbf007a859ef8d92886613830d3587,32,0,9ff213fe,6060d819,28eff5ff,63,1
8e2f989f46bcd40241f8575b2ca048d7,32,0,600a0c01,5fa0d7e9,ee4d7dff,61,0
aa398d468d1bfb52af8102dcaf840d73,32,0,72180e43,5f30d7cd,dda7ef7f,63,0
fe15aead1335e24b07b004737805d397,32,0,4d2709a4,5ec8d7b3,8ba37bfd,63,0
ad9ec551979b12972d1d5e482a0274c3,32,0,503a0a07,5e20d789,7ebdffff,61,0
c1ad161d8b70bfd1d7e43190da6251e7,32,0,2a400548,5df0d77d,1066ffff,65,0
e86ed503e22dc2cbd55a8066fe18be27,32,0,3c56078a,5d40d751,30eb777f,65,0
b195f8177159eed3cd09a67aaed84e77,32,0,e18b1c31,5ba8d6eb,52ff47dd,71,0
e5beb364dcffe1d209d7025aee075dcf,32,0,adc715b8,59c8d673,87b2f7ff,73,0
f0d48b9495cc125d47507ad8232bc5cb,32,0,48230904,56e8d5bb,f9e35fff,61,0
a35888f022eaf4990112826ce672afc3,32,0,264d04c9,5598d567,45b1ff7f,57,0
c51eadf4b5f3f448f95ff7dea394946f,32,0,0962012c,54e0d539,4cb67dff,77,0
9695c608315d0494d3f2ade5f193333b,32,0,147f028f,5408d503,33b7f1ff,63,0
deb5b03d7a39f7d1f738f1f735961a37,32,0,e9821d30,53e0d4f9,33c77edf,77,0
b52643fe4fdaa54ae3b26034d72e8bff,32,0,c2a91855,52b8d4af,5fbcf7ff,71,0
99d8ddf55f1310244bbcdc1babe7e15f,32,0,c1aa1835,52a0d4a9,29cbfdfd,71,0
d4c04675f1cb5a46f58ceb9d801004bf,32,0,bcd7179a,5148d453,81e7ffff,61,0
c0264041504f4d6f63a59c4a4c665883,32,0,89e2113c,50e0d439,5cebfdbf,53,0
969076a8ad7575c7e3b8cba846d27ab7,32,0,81ea103d,50a0d429,e3b1f5ff,69,0
e62a07c76545dadf05e1ec613b667ee3,32,0,7e160fc2,4f40d3d1,41201fff,69,1
87cb6ad4e8dc33cb7f30c547fb063cff,32,0,731b0e63,4f28d3cb,1186fdff,73,0
f7f6347e8edd139a559734e038fd6ae3,32,0,2d4505a8,4dd8d377,d417e3ff,73,0
f2cb696bf749dbeeff273939604eef83,32,0,3850070a,4d70d35d,69f339ff,77,0
f8b9f7bb4f336061917c81dc42963c57,32,0,1e7603ce,4c40d311,f4722ffd,67,0
8f2651a6af9ad8a6090d4aa2b3aa5a77,32,0,f79f1ef3,4b08d2c3,9ff56fff,63,0
ac9064f04d35082b0907e13e2256ab3f,32,0,b4dc169b,4910d245,79b7f7ff,57,0
da812411ea8b3301157de1d7f22f8df7,32,0,6b020d60,47e0d1f9,543fb2df,65,0
fbaa6cdd58b8d42551b4b98929b84d33,32,0,6c050d80,47d8d1f7,052f37ff,65,0
b6b59fc5c5e8885f836b2c809511658f,32,0,620b0c41,47a8d1eb,623b3bff,63,0
86458c28afcbb026fb3b0ed0da437c17,32,0,452c08a5,4690d1a5,e8503bff,63,0
d7514276d4591018c9f063ebe2306e1f,32,0,fa931f52,4368d0db,ade77dfd,61,0
fc08946ade104cb3e36283501b7f7d0f,32,0,dbb21b76,4260d099,afb7f7ff,63,0
8c35cac0b8116ce2c9c572f7d8842b13,32,0,85ec10bd,4090d025,a473f6df,59,0
c39d1664d667df5e1cec8aeed271c287,32,0,62040c40,3fd0cff5,7802bffd,69,0
feb8d34e1ebeb56d887b4ccf3a7d717b,32,0,41270824,3ec8cfb3,d07f8f7f,77,1
a80ee5a7e3848dc508661b2d30c9534f,32,0,492f0925,3e88cfa3,9de0f3ff,59,1
f36a6d118fccf13f08530a310a7d1643,32,0,365006ca,3d70cf5d,e9f1977f,61,0
df94f31a9f054451a05db61e76b47ce3,32,0,355306aa,3d68cf5b,a07fdf7f,67,1
c43d36ebff6f2083f29f74f5c0a9766b,32,0,3355066a,3d58cf57,191dfd7f,73,0
f918f3c137b64ab06608b2d428a5c597,32,0,1076020e,3c40cf11,a7e2aedf,61,1
8e858de478bf953ca2dcbd68f9862767,32,0,1f7903ef,3c38cf0f,240cfeff,69,0
98fb46ea158fc4ef407c5f30c8da035b,32,0,fb9d1f73,3b18cec7,6b6adffd,65,0
c105db5e1ad399a468651f612f5bba87,32,0,b3d5167a,3958ce57,e429fd7f,65,0
c39fce5c79c7b81540494e2cf26e4657,32,0,84e2109c,38e0ce39,e5517fbf,65,0
8668b6963ff97e51d4e1328db12a41ef,32,0,9bfd137f,3818ce07,66bb33ff,67,0
9014a5a0fd6948c96ae41417a069e103,32,0,99ff133f,3808ce03,0feedfff,53,0
f079f6779847457bc89b326461536727,32,0,44230884,36e8cdbb,9fa73f7f,67,0
dc8000e4bb06e60d0c7a2cc48ac4c0db,32,0,3453068a,3568cd5b,82daffff,53,0
a6c8a80656f56bcb2469c709fcb9884f,32,0,3f5807eb,3530cd4d,b6051fff,63,0
d6f29e34037c5d8262219421a81c130f,32,0,1275024e,3458cd17,310f77ff,55,0
f07b2e4f37e72230943ef6a6414ce3f7,32,0,a2c51458,31d8cc77,634cf7ff,69,0
919a435cba7ecb24eeefdf80812ca1eb,32,0,afc815f9,31b0cc6d,2d879efd,67,0
eb52ace3ca34dfb366ed40acde40766b,32,0,76120ec2,2f60cbd9,598f3f7f,69,0
c53627eab9e94b6ce6cfadce7fbce01b,32,0,42260844,2ec0cbb1,e8a39dfd,75,0
96bd4c163d47bbb0cc62f7f52dbb474f,32,0,5f3b0be7,2e28cb8b,6afbb7ff,73,0
dba5d796939ff1d27252c073064ca2af,32,0,22460448,2dc0cb71,206ce8ff,67,0
b8dc77bfd2b25e3c7c0a7cda3b0698b3,32,0,fe9a1fd3,2b20cac9,fd7efbff,71,0
99f73f736081b91838c32484e0915877,32,0,f99d1f33,2b18cac7,d3fe11ff,59,0
96b8fcb6a16fcae3fc2891b89afa0ec3,32,0,caae1955,2a80caa1,073537ff,69,0
bf7b3fa8c832b7f9fe96204ebe80e103,32,0,dcb81b97,2a30ca8d,c811c3dd,69,0
a9072c9e0aa28161409306d4afc341ef,32,0,deba1bd7,2a20ca89,45cef5ff,55,0
ca7b3c17d7a75fdc7e81dc3025c8327f,32,0,97f312fe,2868ca1b,9d03d7ff,71,1
da2c59f2e70064279ab6a96bb0572f1b,32,0,67020ce0,27e0c9f9,da522fff,65,0
d05ec7225f7adfa8f4ed118e928ffccf,32,0,41240824,26d0c9b5,206ddeff,73,0
83d5acdedbd42f74de404bb5c0885b9b,32,0,5c390b87,2638c98f,ee3fbbff,67,0
9fdc49a092b6b47b62f17745644de5ff,32,0,0b6e016d,2480c921,5f08ad7f,71,1
95ac0f48856c68bf500f0b62668ab2fb,32,0,cbae1975,2280c8a1,51fffbff,61,0
fca28111e0130d8d00466963ce5912bf,32,0,a4c11498,21f8c87f,0c4efeff,55,0
f3ed42d421fd7e76c4addc5fb432440b,32,0,97f212fe,2060c819,5366f7ff,69,0
e24d9198e07bfea781cb20407ca1d123,32,0,61030c20,1fe8c7fb,3d72fbfd,59,1
af5262807d2ba2dd5314b549c008f99f,32,0,6f0d0de1,1f98c7e7,40cdbdff,61,0
fe431c7e9a9173b05195be3f4f3aa21b,32,0,452708a4,1ec8c7b3,5c4d7bff,69,0
bbb464b4dcafb5f4c53dc29e0c7ea5a3,32,0,5a380b47,1e30c78d,d9239adf,71,0
ed053ac5121d9b4429cf37f391944acb,32,0,21430428,1de8c77b,5d53baff,63,0
9d3f0cf74794ad0d6f8764dbc531d18b,32,0,0c6e018d,1c80c721,e475fdff,69,1
e7757c2d05c747801b314bd493531dcf,32,0,e1831c30,1be8c6fb,4fa7bfbf,65,0
f9e1e4c91c39eb26e34384e67dfd9227,32,0,f2901e52,1b70c6dd,8f7f5dff,69,0
be8c890139130cd35fc7a90ae38c694f,32,0,dab81b57,1a30c68d,435efadf,61,0
df6a8c8a8702f3df49f922a3b4b2e60f,32,0,a4c61498,19c0c671,dd17dfff,67,0
d518125a3f78485027a29a46966a35db,32,0,82e0105c,18f0c63d,bffbf7bf,59,0
e24f49a04fdb99ecdd6ee4825cbe55f3,32,0,87e510fc,18d8c637,f9fbfbff,71,0
83ae24b3c24270f8a7bfcda49cde17ef,32,0,8ae8115d,18b0c62d,adefbb7f,69,1
a4ae1aac82469abfb944c63bc3956aa3,32,0,7f1c0fe3,1710c5c5,dc23777f,63,0
f08239471c6883a61175c0941414b447,32,0,40230804,16e8c5bb,8f0eefff,51,0
ee11c93b361e391885e8ad296de4f6f3,32,0,20430408,15e8c57b,cdc3fdff,67,0
a4a97234b1ce8ca7d5ab64b454cba7ff,32,0,0c6f018d,1488c523,6222afff,69,0
d60b893c28f3fc14e76aa213fd4444bf,32,0,f0931e12,1368c4db,116dffff,65,0
96c1ace31759f224d972d36be6b3c667,32,0,fa991f53,1338c4cf,c5fdf3ff,69,0
9b1312bc862bb676595a9595d6b3a15f,32,0,8dee11bd,1080c421,6cd03f7f,67,0
dee46a76c0157032cdf2e93495f7a6e7,32,0,92f1125e,1078c41f,686bb4ff,69,0
d68ca6f986c2735d2b94747d430b16f7,32,0,51310a26,0e78c39f,6c0fbdff,67,0
c0f0b5cf445245c5959152e75248b61b,32,0,53330a66,0e68c39b,ba5dbfff,59,0
fa75506aa583d02bef756adda89cb10b,32,0,21410428,0df8c37f,36ed5fff,67,0
91e47b913fc0e5fba75a3fdc6a3ba413,32,0,ec8c1d91,0b90c2e5,95ed9eff,71,0
e34458a1095df203c93e3db9e3abc383,32,0,f6961ed2,0b40c2d1,153bbfdd,63,0
9b918dd9b432486ca5ee25b6dfbdba9b,32,0,b9d9173b,0938c24f,85ceb6ff,71,0
8f778bed15b65f4533c7526113cbe6a7,32,0,8cec119d,0890c225,f9eeb35f,71,0
ccab85f4a1bf9462fd5d7d01d4535c97,32,0,61000c20,07f0c1fd,09dcfdfd,69,0
dd70ded579af4b3fc1c4070f409685cb,32,0,41200824,06f0c1bd,bb6eadff,67,0
c3e446316051e79939b6c83dae380a23,32,0,52330a46,0668c19b,007d7bff,59,0
d59f3d9f9149c719eb5c4c2828256793,32,0,23420468,05e0c179,8997f7ff,65,0
8efcddb1ce89adfb8786ffbb85cfefc3,32,0,2f4e05e9,0580c161,6fc2bdff,81,0
fc5cfe81f814ba03e9e2fdde0c5f8853,32,0,355406aa,0550c155,dbb4f7ff,69,0
8bc180a4b71d658f2d36f262dd7c6aa3,32,0,3a5b074b,0528c14b,28edfdff,65,0
d23aadb0246949973565d47e8dbc9af3,32,0,e7861cf0,03c0c0f1,9dfbf7ff,67,0
bb334b71729e3abd09c314f0b231f7eb,32,0,fb9a1f73,0320c0c9,9cffc9ff,69,0
906a9d6d78d766162351f44b4b7ee4fb,32,0,dabb1b57,0228c08b,584265ff,69,0
aaef78c89906f3f859b5cc71b1aae3eb,32,0,a8c91519,01b8c06f,8e91ffff,71,1
9db82332e9a52244a379b2b57b7e83c3,32,0,adcc15b9,0190c065,f077f9bf,65,0
b475690db8d3cc85c0a1bdec69508681,32,0,550b0aa1,ffa8bfeb,63d93bff,59,0
9a11e204cb0e585a4083508ec8ac10f1,32,0,613f0c27,fe08bf83,0823fbff,49,0
d709798465d61238feb36708e35bf511,32,0,1c420388,fde0bf79,4491ebff,65,0
bb3dc2504ab5a96668a5aa5f84651d69,32,0,154b02a9,fda8bf6b,ef8f7adf,63,0
be009f4533216112c215a786dcd69809,32,0,005e000b,fd00bf41,6253edff,55,0
f4b8244ab4f1d4ad92566e1be5f9c905,32,0,2c72058e,fc60bf19,d7cdbffd,65,0
a731978e9fff433ae45ef0e297e1ea81,32,0,d7891af1,fbb8beef,4bfe73ff,71,0
b14d84b85d6f75a25a5bd67886a24a6d,32,0,d58b1ab1,fba8beeb,eb1b07ff,65,1
8327825754586c6a0a27a56514c5af25,32,0,c59b18b3,fb28becb,d94b7f7f,57,1
c6d7920521eebc36f2607b4bc0df65c1,32,0,a9f7153e,f848be13,ed79bffd,65,1
bab44c343e2a3c938041c347327e90dd,32,0,500f0a01,f788bde3,7fa7ebff,59,0
850b9c1c95e777113cfa542b0747dff1,32,0,441b0883,f728bdcb,5c4e7bff,67,0
a420d4d027d4903578330c75dcd01f35,32,0,431c0863,f710bdc5,7b9d6edf,57,0
b25cc7e6e544a6adc6362aefcd93bfd9,32,0,411e0823,f700bdc1,9f73fcff,73,0
c75cc459fad14e884621d69156db6ca5,32,0,0a55014a,f558bd57,7a2b9f7f,63,0
8a433741678112f294fe4398ea724419,32,0,045b008b,f528bd4b,537b6f7f,57,0
ff445c664b9ceccf78061d69e6645a39,32,0,3c63078c,f4e8bd3b,03fbcfff,67,0
a427bc48145c862d14dcaefa4b8ed269,32,0,306f060d,f488bd23,117defff,61,0
f7acd7b490f276f13e71f4c11989753d,32,0,2d7205ae,f460bd19,005777ff,71,0
ec051245f09812236cb3362aaf947fb5,32,0,2b74056e,f450bd15,331a5dff,61,0
a9f0b2b71906b32ca4be8e49cccffcdd,32,0,d28d1a51,f398bce7,eb239eff,69,1
a1183965c2682912e2c967e13322d3d9,32,0,c39c1873,f310bcc5,2c41b7ff,57,0
fddbf9c4b4a0bc2d60602a698c10ef65,32,0,9ec113d8,f1f8bc7f,783087ff,63,0
b25e1fde4ae4c1e69a93ee2ded8c3b09,32,0,a7f814ff,f030bc0d,6013ff5d,69,0
ffc1ab9b4a0d04cde85d0fc578348ca1,32,0,7b270f64,eec8bbb3,7bb03bff,63,0
dbd7be4281aa2b9d06245a42fb10c905,32,0,69350d26,ee58bb97,1a5fff7f,59,0
c079132bd248595738093a26da530ed1,32,0,1c400388,edf0bb7d,def47fff,57,0
e6f513f07afb57b6fe5c3eec8442b7a5,32,0,3965072c,ecd8bb37,5577dffd,75,0
b8a976f3f30f926b6493446451043e45,32,0,c69a18d3,eb20bac9,a1c37fff,61,0
aa636e8c93349e39c467c2fd8ef012ad,32,0,722f0e45,e688b9a3,34f7bdff,65,0
e241c08177f00a37bc085a2d6aeabf71,32,0,69340d26,e650b995,7e1f97ff,61,0
e246a81944781c2fd0e7f8a2fdb4722d,32,0,1a470348,e5c8b973,54d77fff,63,0
c4caa8c2eccb12ce16b2fc68a3a5cb59,32,0,3f6207ec,e4e0b939,143effff,63,0
be80d818ae98f8436204d367f5c7071d,32,0,d28f1a51,e388b8e3,ed0ff7ff,61,0
e7792d34924cb31026f231b98518739d,32,0,e9b41d36,e250b895,5027ffff,61,0
aa66de2c0f1cef6af42da4b039b15b21,32,0,e7ba1cf7,e220b889,405b7fff,65,0
d8c195840a09ee8af6a6045a277ff1ed,32,0,8ed311da,e168b85b,69f6feff,63,0
8e77a36df733d62276bb53b82dcbd3d9,32,0,86db10db,e128b84b,4843fdff,75,0
9a91a55956b7c10be092246fe1bd8fe5,32,0,b3ee167d,e080b821,646bafff,65,0
89d0eb7aedb33fe7f4270f2ca84daa69,32,0,a4f9149f,e038b80f,01e7ff7f,71,0
da2008eb708b90b7a775d306a61c4149,32,0,6f350de6,de58b797,dfebffff,57,0
cc5b73458193b037759f571320012cf9,32,0,1e4403c8,ddd0b775,640ef77f,61,0
b1b64b88d940b37f83b52488f3e5990d,32,0,d18b1a31,dba8b6eb,e006fdff,63,0
83dc4d67d077aab7d3c9579561827c45,32,0,c19b1833,db28b6cb,0036fdff,67,0
b48b169da0d47b0b29052951ab561c6d,32,0,c49e1893,db00b6c1,49a25fff,59,0
e59a6863476eaa662b842227246447e9,32,0,eeb41dd6,da50b695,9059ffff,59,0
d2ca5b0104456dc2bda7fe6c79eeea9d,32,0,98c21318,d9e0b679,619dbbfd,69,0
f5cd0d8677c9919dcfb3577cb1fb5a8d,32,0,1e4503c8,d5d8b577,5dddfdff,75,1
99f9b65258aa2ac359a59a2bd6c5b2f5,32,0,174c02e9,d590b565,f557bbbf,67,0
9e5c267ded8aa44d879c027d735c4f95,32,0,d3881a71,d3b0b4ed,bca17dff,67,0
99fb6e6af70a4d8805005ee9f6da3625,32,0,f1aa1e35,d2a0b4a9,27602d7f,65,0
f81d6be1491bb284133ed540a1e4b965,32,0,8fd411fa,d150b455,5b6377ff,61,1
b2a5d0eececb073b437d1cdd98cbe869,32,0,a3f8147f,d030b40d,885b76fd,69,0
caf72a53dd95321de353d2bc1a92c339,32,0,4d1509a2,cf58b3d7,9ef7ffff,67,0
9194ca7d825558ff8f89612fb7784b69,32,0,41190823,cf38b3cf,c99fafff,67,0
b22597b353729e6ae36c683cb1da777d,32,0,71290e25,ceb8b3af,7de31fff,71,0
acb667cf790424d477f10581c82a35c9,32,0,11490229,cdb8b36f,cd0f3edf,61,0
ebdb0a075c2ec321cb75286d565bcea1,32,0,3961072c,ccf8b33f,1bbbffff,65,0
f7d75fd98964297d478e72d045df3949,32,0,fba31f74,cae8b2bb,dc97ddff,71,0
b71d7a06b6ce274d799603a85e28bb91,32,0,f1a91e35,cab8b2af,ddfffd5f,65,0
db2ea94aaa258a0b836f6c70ae489eb5,32,0,8bd3117a,c968b25b,764b7fff,63,0
e60b6c6062fce03817f8aa5146442d49,32,0,a8f0151e,c870b21d,1c573bff,57,0
c10b527f22f80a7f0903a1ce190f5005,32,0,5d040ba0,c7d0b1f5,106bf7ff,55,0
be7ea788b69f4fcd8ba047da37c19df1,32,0,431a0863,c720b1c9,085bbbff,73,0
835b62a27e4625fe1f3781fbdfcd2e0d,32,0,60390c07,c638b18f,906b33ff,71,0
ef68b1ee62ad88b8e5ceee232fad0b29,32,0,1a430348,c5e8b17b,cbb32ffd,69,0
9287511b95deecbb4f41597adc563a0d,32,0,336a066d,c4a0b129,d7313bfd,67,1
c433bfcac744b35893f9ca5af6fd9ce9,32,0,dd841bb0,c3d0b0f5,05fdffff,73,0
b9dc5f3f3037d75b39767d030506adcd,32,0,f4ad1e95,c298b0a7,9ce01dff,71,0
8359ba9ad1e642b543924539ffd2aadd,32,0,86df10db,c108b043,78d8ffff,67,0
9282e1bb09f69de87f0b3f376b177381,32,0,a6ff14df,c008b003,a9737f7f,69,0
bccb500cea19c740d0f3ee08a182d809,32,0,4c1a0983,bf20afc9,f43f3fff,55,0
a0c2b572a37b5c4f6c42d2f80547666d,32,0,1b4d0369,bd98af67,fceb7dfd,63,1
f349de8e27d5ac9346ef88c35740c139,32,0,065000ca,bd70af5d,24f7efff,65,0
af8fae8fcd3548fff40ca3065f33b409,32,0,ce9819d3,bb30aecd,6403fdff,69,0
c12668c1b2cac40826d99d9372666dfd,32,0,83d5107a,b958ae57,f2fb52df,61,0
bb6ec0235f3949ce0eca765e041b2569,32,0,88de111b,b900ae41,e14bfdff,63,0
8db5a51dc72d7cd42ca807cfcf958179,32,0,5d0a0ba1,b7a0ade9,57ff75ff,67,0
b87d5b4548b2fd8ace024e0b6f35540d,32,0,faad1f55,b298aca7,500b7d7f,63,0
a9a168fca32a34cf9e74968a6cae400d,32,0,a9fe153f,b000ac01,28f0ffff,61,0
8745a4a84d4e3941be470f09e4434969,32,0,4f1b09e3,af28abcb,837f76fd,57,0
e10381acda573990460a7abba1a572c5,32,0,60340c06,ae50ab95,339c7eff,59,1
bdc0410dac9facafc4a337331e974e79,32,0,3d6907ad,acb8ab2f,716eb7ff,67,0
f5e2ef00485b38a1bcccafe3fa8de3a5,32,0,267204ce,ac60ab19,f06b5fff,69,0
e6a1791b5cffa106f4dc4062936242f9,32,0,d7831af0,abe8aafb,f4af2fff,63,0
99d48cecc898e4b4767fa676bdac8f0d,32,0,c99d1933,ab18aac7,9c0eafff,69,0
faa89c65159d3a09486d7c9237a7fc9d,32,0,80d4101a,a950aa55,93c02f7f,67,0
b7b76f7d88cd66739ab2e99b8b0ed421,32,0,8eda11db,a920aa49,30e032ff,71,0
b63b51b9607a82d5421ce6ce8a541019,32,0,5e0b0bc1,a7a8a9eb,89d6bdff,57,0
f46c09fc0f4cbb4c38c76474dbc8a34d,32,0,10450208,a5d8a977,706fdfff,65,0
90b039fafb419a2ce8a6408b431b6431,32,0,085d010b,a518a947,a1d97bff,57,0
c949ccd6c795d17fac50a25533c410b1,32,0,3366066c,a4c0a931,34b7ddff,61,0
e8605c22da065110b43c3ec9c84c54a5,32,0,d2871a50,a3c8a8f3,b8f7dfff,53,0
a7e5ba3824422cdb4ecffa8da9d080c9,32,0,ebbe1d77,a200a881,e1cd3b5f,63,0
922f9c58047dcacef0c0778b296fd16d,32,0,aaff155f,a008a803,7d3672ff,65,0
e26e22074862a30bcf77a2b2219c0659,32,0,51030a20,9fe8a7fb,54fcd4ff,57,0
838f4f14c5fb4a1fb5a68b94e1fc4445,32,0,5c0e0b81,9f80a7e1,22cff7ff,65,0
8b67c4c61e95d021f3d1623c1e116b41,32,0,4d1f09a3,9f08a7c3,a1c7dfff,59,0
8b60ac5e2d1dc6399f3ec0b3894fa61d,32,0,3e6c07cd,9c90a725,33c777ff,65,0
98233a4539b95f9ed72e2f32e0a00741,32,0,cf9d19f3,9b18a6c7,3dfdf7ff,61,0
bb950f13db168f13d72484ae715cf609,32,0,8cde119b,9900a641,482db2df,65,0
838d972c6a5b2d54e9034f56c1e3c095,32,0,bae8175d,98b0a62d,ed9efdff,61,0
95f1841aa8cb1bcc570669ccd0a06079,32,0,b8ea171d,98a0a629,f585bfff,57,1
b4daccd61af8fce813cf31920b37a0bd,32,0,bfed17fd,9898a627,ae17ffff,67,0
ac6522e1f1315d2db18fad61614592dd,32,0,5e0d0bc1,9798a5e7,b37cfdff,63,0
8201a9e882ecc9f231ad4003c0b904ad,32,0,6a390d47,9638a58f,d7b77bff,51,0
e6daf1764569fe8a8d23c673cf340e8d,32,0,0152002a,9560a559,1973b57f,69,0
9c925994a89a734ca5302dbeb9494619,32,0,0a59014b,9538a54f,6cdbbf7d,59,1
d317bf8e56de0e875fc3e9fad8d59275,32,0,3360066c,94f0a53d,25be3eff,75,0
93dd9a51697400b761db9882c32210ad,32,0,396a072d,94a0a529,b425ffbf,57,0
d31567b6f97e69cc03662d38f8ca16a5,32,0,d5861ab0,93c0a4f1,dc3b6ffd,67,1
bf21dc62d61dd2929570e06f9ff4fedd,32,0,dc8f1b91,9388a4e3,cbe03cff,73,1
96e21f7cbf40af8897ce5199bb8e111d,32,0,ca991953,9338a4cf,088fbb7f,67,0
820371d02d4caeb96d0884c1e0a6807d,32,0,8cdf119b,9108a443,65d82fff,53,0
8871ef009536153603533c24c27e53a9,32,0,aaf9155f,9038a40f,6021f2ff,57,0
94ff25bb72650170731cd6bad8f4bf85,32,0,5c0c0b81,8f90a3e5,f801b3ff,69,0
91c278ae0bf1c904d9acdb6380473ae5,32,0,49190923,8f38a3cf,35edffff,61,0
a40f3656184639090b4cf4ea97a6a61d,32,0,7b2b0f65,8ea8a3ab,81c7bfff,59,1
9e8dbb6bca1fbaff1d476e5ffa2c6c51,32,0,7a2a0f45,8ea0a3a9,e9b5ebbf,77,1
f7845daa9ce8c9d521e1aed1c5a10149,32,0,66360cc6,8e40a391,cc2d3fff,61,0
9bb0e67eb38b728bb7f76386a29fe931,32,0,6f3f0de7,8e08a383,64075f7f,73,0
e36533060ee4c8e4db277b899e899029,32,0,2070040e,8c70a31d,605bdfff,61,0
b5d1ddd75c7e9707079fe8a9b42236cd,32,0,ce9e19d3,8b00a2c1,d86bbefd,71,0
9e880bcb5637cbac2d0d08124d6d25dd,32,0,efbf1df7,8a08a283,d63c74df,61,0
e1fa96a4f1d89806c3414c89f4fd2575,32,0,82d2105a,8960a259,8402ffff,63,0
ea0436b0a115c72f75b4fb39d77f3299,32,0,74250e84,86d8a1b7,53dff5ff,69,0
ef396ba5d8810f5bdf04f6e08fccb7f9,32,0,61300c26,8670a19d,cc5ab7ff,73,0
b98f5d4c25bb37f35f19a102857895cd,32,0,69380d27,8630a18d,9946beff,67,0
904bf6ca7f6e5cf13148b27b365cb751,32,0,0c5d018b,8518a147,09ebfdff,69,0
bb1220d67527005a1bda52c0cf13a441,32,0,2d7c05af,8410a105,5fdcfffd,55,0
9f06ed3711204841a906c3856c286535,32,0,d9881b31,83b0a0ed,357135ff,53,0
cc8d86cb958eb89d83ab99be3e2fc261,32,0,c4951892,8358a0d7,b556f3ff,67,0
90492ef2d0ce3bba6ded76b916433381,32,0,eabb1d57,8228a08b,8fbdfbff,65,0
fc7afdbecc2596fc97141961e62316a5,32,0,90c11218,81f8a07f,989657ff,69,0
9a3cd8ba5b3c962d6f596cd3a3c52d09,32,0,bfee17fd,8080a021,26f73fff,67,1
a23b139eac3b9c45cf618cdf5bd87a7d,32,0,470908e1,7fb89fef,364b7dff,71,0
8962c582a672c0eee5f36c64a297696d,32,0,66280cc5,7eb09fad,97e35fff,63,0
fbc58e2aa367c10ee778cc8ebc59c3a1,32,0,0f4101e8,7df89f7f,d3fbb7ff,67,1
9d83ab2e347ec1df1f35b93cf9bff80d,32,0,206e040d,7c809f21,3bdb3cff,75,0
9054a5d13924f4deaf57998f7efed6b9,32,0,c28c1851,7b909ee5,8bbf6bff,73,0
8c5a283743ce79c97f0907f04d65a581,32,0,e6a81cd5,7ab09ead,7fb2bfff,61,0
dfd143cbc760891555a45dcb1f6202d5,32,0,fbb51f76,7a589e97,ed660d7f,63,0
a84c3dee8869569991705277ce41e025,32,0,f4ba1e97,7a209e89,e015fdff,59,0
d5a4b5834c922482571047a1aae41c5d,32,0,aee015dc,78f09e3d,c1fffd7f,55,0
8ec755ad13524e603bcaf432070e940d,32,0,a2ec145d,78909e25,312bfedf,59,0
ae6023a549d64de2a7ada339ddc390f1,32,0,753a0ea7,76209d89,0829dfff,65,0
ec377be026e0747bdd7621838c5f23a5,32,0,3b74076e,74509d15,35a7bffd,67,0
c823b60142e73c606faab0c62f64e2d1,32,0,cf8019f0,73f09cfd,ebcbfb7f,59,0
e4dd280a522e890ec7a40ce953ad8871,32,0,cc831990,73e89cfb,e672f7ff,57,0
9ba8ddfdc649ccbc4507eafd7d634585,32,0,d29d1a53,73189cc7,cfc03bff,71,0
fde9906162d8da75d1a53dc0afdbb375,32,0,8ec111d8,71f89c7f,3b777fff,71,0
ab5fa6889fe2e2dd51b86a22a56f9141,32,0,86c910d9,71b89c6f,3067adff,65,0
bf39e7e1a3df6ca56780691440085269,32,0,612d0c25,6e989ba7,a71bf3fd,61,0
8d53e10eaae8756d37fc1a09d26fb721,32,0,713d0e27,6e189b87,839befff,67,0
e45d6f57cf97105f67b578087abc1765,32,0,1e5203ca,6d609b59,917ffdff,71,0
dc45f7687edab2185992b3f0ca0321f9,32,0,2864050c,6cd09b35,7bebffff,65,0
93c2c94a2f3ea898ffc4b3768b807145,32,0,f7bb1ef7,6a289a8b,4382f7ff,63,0
fff11a0633d505de053ddcae7be05461,32,0,8dc111b8,69f89a7f,15cb77ff,67,0
e458dff753bf610c57ff1e45cdfd5ee9,32,0,8bc71178,69c89a73,3264ff7d,79,0
b549a109b405b061557e153342cf056d,32,0,a1ed143d,68989a27,1163f9ff,57,1
b074fc1ccd917815ffce18ea1a7c800d,32,0,b4f8169f,68309a0d,556d71ff,63,0
bb8a5c089d5c273c493baf5a39fe97e1,32,0,420f0841,678899e3,da60ffbf,69,0
f9dd044df26a1ea533e02de0686224b5,32,0,0c410188,65f8997f,e075bcff,61,1
8e407a68bd63c129f734225cb941c645,32,0,034e0069,65809961,978efdff,59,0
8b7d277dc4f7095d5d842f85e1f24325,32,0,165b02cb,6528994b,27c3eedf,67,0
b365bf4275baab1a63a3e47d514d75b9,32,0,206d040d,64989927,907ff2ff,71,0
